Id,SalePrice
2735,121025.26776017918
2736,136798.7282432249
2737,114819.67784795957
2738,131256.66178324353
2739,158062.96903431506
2740,134412.6541262755
2741,128146.10621825933
2742,154815.58160231813
2743,133787.99040903876
2744,165011.43744828706
2745,153232.55556758321
2746,123263.60373084819
2747,147664.63080562238
2748,126488.44060790495
2749,131836.80807059357
2750,130561.98103865961
2751,130073.96330982163
2752,236459.22748988552
2753,163495.09666804437
2754,220571.74885675195
2755,140323.67668479247
2756,100229.70073825568
2757,83306.5300372284
2758,94453.17531302314
2759,154702.04354375735
2760,115870.66606298967
2761,129472.24215435443
2762,131811.0607586617
2763,221757.6220538119
2764,173931.1377603876
2765,303964.0498774282
2766,122678.86351411008
2767,86716.40817761788
2768,108349.33476787251
2769,118696.62731102975
2770,161742.88952776545
2771,112491.55225620637
2772,99261.7900856523
2773,153944.79418247496
2774,130092.31322720509
2775,117915.38861367984
2776,141298.99563885466
2777,152074.52047110308
2778,135755.71391941243
2779,99003.66775530946
2780,107029.50724592913
2781,105839.56611393428
2782,99713.0662885554
2783,91141.88904758941
2784,119945.60527319972
2785,136098.44219567548
2786,78622.47573193503
2787,128888.4332679594
2788,76734.75349348233
2789,168719.58628955626
2790,101087.35164593084
2791,109858.82185774209
2792,60403.15443853119
2793,148843.7793280426
2794,91935.3420044785
2795,118176.71914472186
2796,98192.61948474612
2797,192337.73192326113
2798,108294.25320402838
2799,102369.27914310528
2800,71397.06184023523
2801,105603.03154330241
2802,126374.44250314635
2803,145295.4011832835
2804,139713.19985181774
2805,118157.53153836311
2806,86813.65553021162
2807,168814.82431234122
2808,144490.70966996107
2809,123559.13991758111
2810,127650.79587006893
2811,164574.44044792154
2812,173664.42632749598
2813,151404.24208908674
2814,148050.08904179418
2815,102831.28856347121
2816,224801.79050665593
2817,152985.08943310118
2818,130257.04435717719
2819,183670.81530534892
2820,130574.59306941029
2821,116891.51471758394
2822,200883.18772987416
2823,297418.52281431144
2824,156981.40746530952
2825,163666.30888429034
2826,131371.3233647338
2827,133394.52327180034
2828,211176.36957221775
2829,247759.87804403758
2830,213780.80639519138
2831,184059.42608195767
2832,221537.85366205111
2833,264157.4685383559
2834,203069.30424271524
2835,208370.3508906383
2836,184611.59330687652
2837,171598.9571166481
2838,146585.67752202382
2839,181397.54949334473
2840,195699.30415543096
2841,195505.3405986084
2842,229414.9640957708
2843,150272.2644539705
2844,179606.12166571963
2845,125743.3946830364
2846,201011.71191140643
2847,207015.92401362996
2848,225808.02227215027
2849,201047.0901373782
2850,285483.62656683894
2851,224381.58289073547
2852,230448.90323491266
2853,231393.88372605006
2854,146206.84045918277
2855,204958.33159345528
2856,195048.07148048616
2857,189870.39505607056
2858,207326.16929765345
2859,121929.73145895558
2860,126137.75113525918
2861,129205.87518677063
2862,209397.77762392827
2863,130591.55737338772
2864,222449.74728817743
2865,148876.34898166775
2866,175520.9462827208
2867,98507.58506121633
2868,115392.90283853884
2869,109857.87121207344
2870,132577.1060665661
2871,102567.31694868585
2872,61827.98997473742
2873,104151.56185503842
2874,124559.01410040876
2875,120082.18158188746
2876,188352.02503012566
2877,126866.47423580794
2878,162694.50419511375
2879,122990.06777107749
2880,103035.29178270891
2881,140691.22825501554
2882,137390.86617518813
2883,162428.34026574867
2884,206810.3233340211
2885,160112.55128406192
2886,204417.9840539761
2887,104043.19997092888
2888,122686.6626412033
2889,66050.02202133686
2890,79561.09800135602
2891,114274.33206440936
2892,66722.59509904466
2893,86209.7305147583
2894,61520.66044308748
2895,262220.09245463787
2896,250517.4983910629
2897,195415.6349858045
2898,160783.4341634606
2899,209018.22566676454
2900,150305.89882269548
2901,193685.90325691915
2902,174830.20802422226
2903,312723.74790265865
2904,313416.3884400889
2905,84525.34805111907
2906,225901.18866427612
2907,110102.8719865495
2908,135075.52528663096
2909,153765.1545742679
2910,77285.82294471124
2911,84563.46266725392
2912,146381.80204824024
2913,89227.04707022257
2914,79723.35332139743
2915,86875.9565095647
2916,88940.92844174622
2917,170690.00965180417
2918,111679.4102422742
2919,238896.17810024577
